Rule ID,Vuln ID,Rule ID,len,CCI,STIG Title
SV-225081r877392_rule,V-225081,SV-225081r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225082r877392_rule,V-225082,SV-225082r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225083r877392_rule,V-225083,SV-225083r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225084r877392_rule,V-225084,SV-225084r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225085r877392_rule,V-225085,SV-225085r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225087r877392_rule,V-225087,SV-225087r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225088r891712_rule,V-225088,SV-225088r891712_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225089r877392_rule,V-225089,SV-225089r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225091r877392_rule,V-225091,SV-225091r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225092r877392_rule,V-225092,SV-225092r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225093r877392_rule,V-225093,SV-225093r877392_rule,10,CCI-002235,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-205737r877392_rule,V-205737,SV-205737r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205738r877392_rule,V-205738,SV-205738r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205739r877392_rule,V-205739,SV-205739r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205740r877392_rule,V-205740,SV-205740r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205741r877392_rule,V-205741,SV-205741r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205742r877392_rule,V-205742,SV-205742r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205743r877392_rule,V-205743,SV-205743r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205744r877392_rule,V-205744,SV-205744r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205745r877392_rule,V-205745,SV-205745r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205746r877392_rule,V-205746,SV-205746r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205747r877392_rule,V-205747,SV-205747r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205748r877392_rule,V-205748,SV-205748r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205749r877392_rule,V-205749,SV-205749r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205750r877392_rule,V-205750,SV-205750r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205751r877392_rule,V-205751,SV-205751r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205752r877392_rule,V-205752,SV-205752r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205753r877392_rule,V-205753,SV-205753r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205754r877392_rule,V-205754,SV-205754r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205755r877392_rule,V-205755,SV-205755r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205756r877392_rule,V-205756,SV-205756r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205757r877392_rule,V-205757,SV-205757r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205758r877392_rule,V-205758,SV-205758r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205759r877392_rule,V-205759,SV-205759r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205760r877392_rule,V-205760,SV-205760r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205761r877392_rule,V-205761,SV-205761r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205762r877392_rule,V-205762,SV-205762r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205763r877392_rule,V-205763,SV-205763r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205764r877392_rule,V-205764,SV-205764r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205765r877392_rule,V-205765,SV-205765r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205766r877392_rule,V-205766,SV-205766r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205767r877392_rule,V-205767,SV-205767r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205768r877392_rule,V-205768,SV-205768r877392_rule,10,CCI-002235,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-254254r877392_rule,V-254254,SV-254254r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254385r877392_rule,V-254385,SV-254385r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254392r877392_rule,V-254392,SV-254392r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254393r877392_rule,V-254393,SV-254393r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254394r877392_rule,V-254394,SV-254394r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254395r877392_rule,V-254395,SV-254395r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254419r877392_rule,V-254419,SV-254419r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254426r877392_rule,V-254426,SV-254426r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254428r877392_rule,V-254428,SV-254428r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254433r877392_rule,V-254433,SV-254433r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254440r877392_rule,V-254440,SV-254440r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254491r877392_rule,V-254491,SV-254491r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254492r877392_rule,V-254492,SV-254492r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254494r877392_rule,V-254494,SV-254494r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254495r877392_rule,V-254495,SV-254495r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254496r877392_rule,V-254496,SV-254496r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254497r877392_rule,V-254497,SV-254497r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254498r877392_rule,V-254498,SV-254498r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254499r877392_rule,V-254499,SV-254499r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254500r877392_rule,V-254500,SV-254500r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254501r877392_rule,V-254501,SV-254501r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254502r877392_rule,V-254502,SV-254502r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254503r877392_rule,V-254503,SV-254503r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254504r877392_rule,V-254504,SV-254504r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254505r877392_rule,V-254505,SV-254505r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254508r877392_rule,V-254508,SV-254508r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254509r877392_rule,V-254509,SV-254509r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254510r877392_rule,V-254510,SV-254510r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254511r877392_rule,V-254511,SV-254511r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254512r877392_rule,V-254512,SV-254512r877392_rule,10,CCI-002235,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-202093r879717_rule,V-202093,SV-202093r879717_rule,10,CCI-002235,Network Device Management Security Requirements Guide
SV-246930r877993_rule,V-246930,SV-246930r877993_rule,10,CCI-002235,NetApp ONTAP DSC 9.x Security Technical Implementation Guide
SV-254101r846391_rule,V-254101,SV-254101r846391_rule,10,CCI-002235,Nutanix AOS 5.20.x Application Security Technical Implementation Guide
SV-221302r879717_rule,V-221302,SV-221302r879717_rule,10,CCI-002235,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-248907r877392_rule,V-248907,SV-248907r877392_rule,10,CCI-002235,Oracle Linux 8 Security Technical Implementation Guide
SV-235181r879717_rule,V-235181,SV-235181r879717_rule,10,CCI-002235,Oracle MySQL 8.0 Security Technical Implementation Guide
SV-214148r508027_rule,V-214148,SV-214148r508027_rule,10,CCI-002235,PostgreSQL 9.x Security Technical Implementation Guide
SV-251188r855596_rule,V-251188,SV-251188r855596_rule,10,CCI-002235,Redis Enterprise 6.x Security Technical Implementation Guide
SV-224670r854547_rule,V-224670,SV-224670r854547_rule,10,CCI-002235,Solaris 11 SPARC Security Technical Implementation Guide
SV-220001r854560_rule,V-220001,SV-220001r854560_rule,10,CCI-002235,Solaris 11 X86 Security Technical Implementation Guide
SV-224672r854574_rule,V-224672,SV-224672r854574_rule,10,CCI-002235,Solaris 11 X86 Security Technical Implementation Guide
SV-234099r612749_rule,V-234099,SV-234099r612749_rule,10,CCI-002235,Tanium 7.3 Security Technical Implementation Guide
SV-206419r855041_rule,V-206419,SV-206419r855041_rule,10,CCI-002235,Web Server Security Requirements Guide
SV-230756r855674_rule,V-230756,SV-230756r855674_rule,10,CCI-002238,Apple macOS 11 (Big Sur) Security Technical Implementation Guide
SV-252448r853260_rule,V-252448,SV-252448r853260_rule,10,CCI-002238,Apple macOS 12 (Monterey) Security Technical Implementation Guide
SV-257154r905095_rule,V-257154,SV-257154r905095_rule,10,CCI-002238,Apple macOS 13 (Ventura) Security Technical Implementation Guide
SV-222433r879722_rule,V-222433,SV-222433r879722_rule,10,CCI-002238,Application Security and Development Security Technical Implementation Guide
SV-221925r855322_rule,V-221925,SV-221925r855322_rule,10,CCI-002238,Central Log Server Security Requirements Guide
SV-233165r879722_rule,V-233165,SV-233165r879722_rule,10,CCI-002238,Container Platform Security Requirements Guide
SV-203698r851764_rule,V-203698,SV-203698r851764_rule,10,CCI-002238,General Purpose Operating System Security Requirements Guide
SV-223462r853526_rule,V-223462,SV-223462r853526_rule,10,CCI-002238,IBM z/OS ACF2 Security Technical Implementation Guide
SV-223696r853602_rule,V-223696,SV-223696r853602_rule,10,CCI-002238,IBM z/OS RACF Security Technical Implementation Guide
SV-223971r877812_rule,V-223971,SV-223971r877812_rule,10,CCI-002238,IBM z/OS TSS Security Technical Implementation Guide
SV-251774r810435_rule,V-251774,SV-251774r810435_rule,10,CCI-002238,Ivanti MobileIron Core MDM Server Security Technical Implementation Guide
SV-251777r810439_rule,V-251777,SV-251777r810439_rule,10,CCI-002238,Ivanti MobileIron Core MDM Server Security Technical Implementation Guide
SV-205547r851315_rule,V-205547,SV-205547r851315_rule,10,CCI-002238,Mainframe Product Security Requirements Guide
SV-220739r851968_rule,V-220739,SV-220739r851968_rule,10,CCI-002238,Microsoft Windows 10 Security Technical Implementation Guide
SV-253297r828975_rule,V-253297,SV-253297r828975_rule,10,CCI-002238,Microsoft Windows 11 Security Technical Implementation Guide
SV-224866r852301_rule,V-224866,SV-224866r852301_rule,10,CCI-002238,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-205795r852496_rule,V-205795,SV-205795r852496_rule,10,CCI-002238,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-254285r848671_rule,V-254285,SV-254285r848671_rule,10,CCI-002238,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-221691r880684_rule,V-221691,SV-221691r880684_rule,10,CCI-002238,Oracle Linux 7 Security Technical Implementation Guide
SV-204428r880845_rule,V-204428,SV-204428r880845_rule,10,CCI-002238,Red Hat Enterprise Linux 7 Security Technical Implementation Guide
SV-254861r866124_rule,V-254861,SV-254861r866124_rule,10,CCI-002238,Tanium 7.x Operating System on TanOS Security Technical Implementation Guide
SV-234491r879722_rule,V-234491,SV-234491r879722_rule,10,CCI-002238,Unified Endpoint Management Server Security Requirements Guide
SV-239596r662239_rule,V-239596,SV-239596r662239_rule,10,CCI-002238,VMware vRealize Operations Manager 6.x SLES Security Technical Implementation Guide
SV-256380r885921_rule,V-256380,SV-256380r885921_rule,10,CCI-002238,VMware vSphere 7.0 ESXi Security Technical Implementation Guide
SV-256338r885625_rule,V-256338,SV-256338r885625_rule,10,CCI-002238,VMware vSphere 7.0 vCenter Security Technical Implementation Guide
SV-256346r885649_rule,V-256346,SV-256346r885649_rule,10,CCI-002238,VMware vSphere 7.0 vCenter Security Technical Implementation Guide
SV-207232r856704_rule,V-207232,SV-207232r856704_rule,10,CCI-002250,Virtual Private Network (VPN) Security Requirements Guide
SV-222393r879689_rule,V-222393,SV-222393r879689_rule,10,CCI-002262,Application Security and Development Security Technical Implementation Guide
SV-233525r606800_rule,V-233525,SV-233525r606800_rule,10,CCI-002262,Crunchy Data PostgreSQL Security Technical Implementation Guide
SV-206582r617447_rule,V-206582,SV-206582r617447_rule,10,CCI-002262,Database Security Requirements Guide
SV-213614r508024_rule,V-213614,SV-213614r508024_rule,10,CCI-002262,EDB Postgres Advanced Server Security Technical Implementation Guide
SV-213716r879689_rule,V-213716,SV-213716r879689_rule,10,CCI-002262,IBM DB2 V10.5 LUW Security Technical Implementation Guide
SV-205538r851306_rule,V-205538,SV-205538r851306_rule,10,CCI-002262,Mainframe Product Security Requirements Guide
SV-253719r841682_rule,V-253719,SV-253719r841682_rule,10,CCI-002262,MariaDB Enterprise 10.x Security Technical Implementation Guide
SV-255313r879689_rule,V-255313,SV-255313r879689_rule,10,CCI-002262,Microsoft Azure SQL Database Security Technical Implementation Guide
SV-213918r879689_rule,V-213918,SV-213918r879689_rule,10,CCI-002262,MS SQL Server 2016 Database Security Technical Implementation Guide
SV-235182r879689_rule,V-235182,SV-235182r879689_rule,10,CCI-002262,Oracle MySQL 8.0 Security Technical Implementation Guide
SV-214062r508027_rule,V-214062,SV-214062r508027_rule,10,CCI-002262,PostgreSQL 9.x Security Technical Implementation Guide
SV-204780r879690_rule,V-204780,SV-204780r879690_rule,10,CCI-002263,Application Server Security Requirements Guide
SV-222394r879690_rule,V-222394,SV-222394r879690_rule,10,CCI-002263,Application Security and Development Security Technical Implementation Guide
SV-251655r855292_rule,V-251655,SV-251655r855292_rule,10,CCI-002263,CA IDMS Security Technical Implementation Guide
SV-233595r607010_rule,V-233595,SV-233595r607010_rule,10,CCI-002263,Crunchy Data PostgreSQL Security Technical Implementation Guide
SV-206583r617447_rule,V-206583,SV-206583r617447_rule,10,CCI-002263,Database Security Requirements Guide
SV-213615r508024_rule,V-213615,SV-213615r508024_rule,10,CCI-002263,EDB Postgres Advanced Server Security Technical Implementation Guide
SV-213717r879690_rule,V-213717,SV-213717r879690_rule,10,CCI-002263,IBM DB2 V10.5 LUW Security Technical Implementation Guide
SV-237942r859011_rule,V-237942,SV-237942r859011_rule,10,CCI-002263,IBM zVM Using CA VM:Secure Security Technical Implementation Guide
SV-242436r879719_rule,V-242436,SV-242436r879719_rule,10,CCI-002263,Kubernetes Security Technical Implementation Guide
SV-242437r879719_rule,V-242437,SV-242437r879719_rule,10,CCI-002263,Kubernetes Security Technical Implementation Guide
SV-254800r879719_rule,V-254800,SV-254800r879719_rule,10,CCI-002263,Kubernetes Security Technical Implementation Guide
SV-254801r918279_rule,V-254801,SV-254801r918279_rule,10,CCI-002263,Kubernetes Security Technical Implementation Guide
SV-205539r851307_rule,V-205539,SV-205539r851307_rule,10,CCI-002263,Mainframe Product Security Requirements Guide
SV-253720r841685_rule,V-253720,SV-253720r841685_rule,10,CCI-002263,MariaDB Enterprise 10.x Security Technical Implementation Guide
SV-220375r855478_rule,V-220375,SV-220375r855478_rule,10,CCI-002263,MarkLogic Server v9 Security Technical Implementation Guide
SV-255314r879690_rule,V-255314,SV-255314r879690_rule,10,CCI-002263,Microsoft Azure SQL Database Security Technical Implementation Guide
SV-213919r879690_rule,V-213919,SV-213919r879690_rule,10,CCI-002263,MS SQL Server 2016 Database Security Technical Implementation Guide
SV-235183r879690_rule,V-235183,SV-235183r879690_rule,10,CCI-002263,Oracle MySQL 8.0 Security Technical Implementation Guide
SV-214129r508027_rule,V-214129,SV-214129r508027_rule,10,CCI-002263,PostgreSQL 9.x Security Technical Implementation Guide
SV-204781r879691_rule,V-204781,SV-204781r879691_rule,10,CCI-002264,Application Server Security Requirements Guide
SV-222395r879691_rule,V-222395,SV-222395r879691_rule,10,CCI-002264,Application Security and Development Security Technical Implementation Guide
SV-233521r606788_rule,V-233521,SV-233521r606788_rule,10,CCI-002264,Crunchy Data PostgreSQL Security Technical Implementation Guide
SV-242616r879720_rule,V-242616,SV-242616r879720_rule,10,CCI-002264,Cisco ISE NDM Security Technical Implementation Guide
SV-206584r617447_rule,V-206584,SV-206584r617447_rule,10,CCI-002264,Database Security Requirements Guide
SV-213616r508024_rule,V-213616,SV-213616r508024_rule,10,CCI-002264,EDB Postgres Advanced Server Security Technical Implementation Guide
SV-253721r841688_rule,V-253721,SV-253721r841688_rule,10,CCI-002264,MariaDB Enterprise 10.x Security Technical Implementation Guide
SV-220376r855480_rule,V-220376,SV-220376r855480_rule,10,CCI-002264,MarkLogic Server v9 Security Technical Implementation Guide
SV-255315r879691_rule,V-255315,SV-255315r879691_rule,10,CCI-002264,Microsoft Azure SQL Database Security Technical Implementation Guide
SV-213920r879691_rule,V-213920,SV-213920r879691_rule,10,CCI-002264,MS SQL Server 2016 Database Security Technical Implementation Guide
SV-235184r879691_rule,V-235184,SV-235184r879691_rule,10,CCI-002264,Oracle MySQL 8.0 Security Technical Implementation Guide
SV-214058r508027_rule,V-214058,SV-214058r508027_rule,10,CCI-002264,PostgreSQL 9.x Security Technical Implementation Guide
SV-214298r879717_rule,V-214298,SV-214298r879717_rule,10,CCI-002265,Apache Server 2.4 UNIX Site Security Technical Implementation Guide
SV-254520r877392_rule,V-254520,SV-254520r877392_rule,10,CCI-002265,Red Hat Enterprise Linux 8 Security Technical Implementation Guide
SV-237944r859014_rule,V-237944,SV-237944r859014_rule,10,CCI-002268,IBM zVM Using CA VM:Secure Security Technical Implementation Guide
SV-214259r881452_rule,V-214259,SV-214259r881452_rule,10,CCI-002314,Apache Server 2.4 UNIX Server Security Technical Implementation Guide
SV-204782r879692_rule,V-204782,SV-204782r879692_rule,10,CCI-002314,Application Server Security Requirements Guide
SV-256845r890145_rule,V-256845,SV-256845r890145_rule,10,CCI-002314,AvePoint Compliance Guardian Security Technical Implementation Guide
SV-253517r836526_rule,V-253517,SV-253517r836526_rule,10,CCI-002314,AvePoint DocAve 6 Security Technical Implementation Guide
SV-219161r853365_rule,V-219161,SV-219161r853365_rule,10,CCI-002314,Canonical Ubuntu 18.04 LTS Security Technical Implementation Guide
SV-238354r853429_rule,V-238354,SV-238354r853429_rule,10,CCI-002314,Canonical Ubuntu 20.04 LTS Security Technical Implementation Guide
SV-238355r853430_rule,V-238355,SV-238355r853430_rule,10,CCI-002314,Canonical Ubuntu 20.04 LTS Security Technical Implementation Guide
SV-215726r557355_rule,V-215726,SV-215726r557355_rule,10,CCI-002314,F5 BIG-IP Access Policy Manager 11.x Security Technical Implementation Guide
SV-215772r557356_rule,V-215772,SV-215772r557356_rule,10,CCI-002314,F5 BIG-IP Local Traffic Manager 11.x Security Technical Implementation Guide
SV-203686r851754_rule,V-203686,SV-203686r851754_rule,10,CCI-002314,General Purpose Operating System Security Requirements Guide
SV-255263r879692_rule,V-255263,SV-255263r879692_rule,10,CCI-002314,HPE 3PAR SSMC Web Server Security Technical Implementation Guide
SV-215233r853459_rule,V-215233,SV-215233r853459_rule,10,CCI-002314,IBM AIX 7.x Security Technical Implementation Guide
SV-223600r853560_rule,V-223600,SV-223600r853560_rule,10,CCI-002314,IBM z/OS ACF2 Security Technical Implementation Guide
SV-223821r853633_rule,V-223821,SV-223821r853633_rule,10,CCI-002314,IBM z/OS RACF Security Technical Implementation Guide
SV-224062r877902_rule,V-224062,SV-224062r877902_rule,10,CCI-002314,IBM z/OS TSS Security Technical Implementation Guide
SV-218812r879692_rule,V-218812,SV-218812r879692_rule,10,CCI-002314,Microsoft IIS 10.0 Server Security Technical Implementation Guide
SV-256987r903134_rule,V-256987,SV-256987r903134_rule,10,CCI-002314,Microsoft IIS 8.5 Server Security Technical Implementation Guide
SV-225004r852366_rule,V-225004,SV-225004r852366_rule,10,CCI-002314,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-225019r860023_rule,V-225019,SV-225019r860023_rule,10,CCI-002314,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-205732r852430_rule,V-205732,SV-205732r852430_rule,10,CCI-002314,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205733r860033_rule,V-205733,SV-205733r860033_rule,10,CCI-002314,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-254425r849091_rule,V-254425,SV-254425r849091_rule,10,CCI-002314,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254439r849133_rule,V-254439,SV-254439r849133_rule,10,CCI-002314,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254098r846382_rule,V-254098,SV-254098r846382_rule,10,CCI-002314,Nutanix AOS 5.20.x Application Security Technical Implementation Guide
SV-254124r846460_rule,V-254124,SV-254124r846460_rule,10,CCI-002314,Nutanix AOS 5.20.x OS Security Technical Implementation Guide
SV-221297r879692_rule,V-221297,SV-221297r879692_rule,10,CCI-002314,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221298r879692_rule,V-221298,SV-221298r879692_rule,10,CCI-002314,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221299r879692_rule,V-221299,SV-221299r879692_rule,10,CCI-002314,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221300r879692_rule,V-221300,SV-221300r879692_rule,10,CCI-002314,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-248839r853846_rule,V-248839,SV-248839r853846_rule,10,CCI-002314,Oracle Linux 8 Security Technical Implementation Guide
SV-248840r853847_rule,V-248840,SV-248840r853847_rule,10,CCI-002314,Oracle Linux 8 Security Technical Implementation Guide
SV-248841r853848_rule,V-248841,SV-248841r853848_rule,10,CCI-002314,Oracle Linux 8 Security Technical Implementation Guide
SV-228854r831594_rule,V-228854,SV-228854r831594_rule,10,CCI-002314,Palo Alto Networks ALG Security Technical Implementation Guide
SV-230504r854047_rule,V-230504,SV-230504r854047_rule,10,CCI-002314,Red Hat Enterprise Linux 8 Security Technical Implementation Guide
SV-230505r854048_rule,V-230505,SV-230505r854048_rule,10,CCI-002314,Red Hat Enterprise Linux 8 Security Technical Implementation Guide
SV-244544r854073_rule,V-244544,SV-244544r854073_rule,10,CCI-002314,Red Hat Enterprise Linux 8 Security Technical Implementation Guide
SV-230991r607691_rule,V-230991,SV-230991r607691_rule,10,CCI-002314,Samsung Android 11 with Knox 3.x AE Security Technical Implementation Guide
SV-231031r608683_rule,V-231031,SV-231031r608683_rule,10,CCI-002314,Samsung Android 11 with Knox 3.x Legacy Security Technical Implementation Guide
SV-239592r662227_rule,V-239592,SV-239592r662227_rule,10,CCI-002314,VMware vRealize Operations Manager 6.x SLES Security Technical Implementation Guide
SV-256742r889164_rule,V-256742,SV-256742r889164_rule,10,CCI-002314,VMware vSphere 7.0 vCenter Appliance RhttpProxy Security Technical Implementation Guide
SV-207228r856701_rule,V-207228,SV-207228r856701_rule,10,CCI-002314,Virtual Private Network (VPN) Security Requirements Guide
SV-206416r855038_rule,V-206416,SV-206416r855038_rule,10,CCI-002314,Web Server Security Requirements Guide
SV-206417r855039_rule,V-206417,SV-206417r855039_rule,10,CCI-002314,Web Server Security Requirements Guide
SV-214260r881454_rule,V-214260,SV-214260r881454_rule,10,CCI-002322,Apache Server 2.4 UNIX Server Security Technical Implementation Guide
SV-204783r879693_rule,V-204783,SV-204783r879693_rule,10,CCI-002322,Application Server Security Requirements Guide
SV-203687r851755_rule,V-203687,SV-203687r851755_rule,10,CCI-002322,General Purpose Operating System Security Requirements Guide
SV-213538r615939_rule,V-213538,SV-213538r615939_rule,10,CCI-002322,JBoss Enterprise Application Platform 6.3 Security Technical Implementation Guide
SV-218813r879693_rule,V-218813,SV-218813r879693_rule,10,CCI-002322,Microsoft IIS 10.0 Server Security Technical Implementation Guide
SV-218764r879693_rule,V-218764,SV-218764r879693_rule,10,CCI-002322,Microsoft IIS 10.0 Site Security Technical Implementation Guide
SV-214428r879693_rule,V-214428,SV-214428r879693_rule,10,CCI-002322,Microsoft IIS 8.5 Server Security Technical Implementation Guide
SV-214476r879693_rule,V-214476,SV-214476r879693_rule,10,CCI-002322,Microsoft IIS 8.5 Site Security Technical Implementation Guide
SV-221301r879693_rule,V-221301,SV-221301r879693_rule,10,CCI-002322,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-228855r831595_rule,V-228855,SV-228855r831595_rule,10,CCI-002322,Palo Alto Networks ALG Security Technical Implementation Guide
SV-234846r854192_rule,V-234846,SV-234846r854192_rule,10,CCI-002322,SUSE Linux Enterprise Server 15 Security Technical Implementation Guide
SV-207229r856702_rule,V-207229,SV-207229r856702_rule,10,CCI-002322,Virtual Private Network (VPN) Security Requirements Guide
SV-206418r855040_rule,V-206418,SV-206418r855040_rule,10,CCI-002322,Web Server Security Requirements Guide
SV-235049r626530_rule,V-235049,SV-235049r626530_rule,10,CCI-002338,Honeywell Android 9.x COBO Security Technical Implementation Guide
SV-235077r626527_rule,V-235077,SV-235077r626527_rule,10,CCI-002338,Honeywell Android 9.x COPE Security Technical Implementation Guide
SV-251092r852735_rule,V-251092,SV-251092r852735_rule,10,CCI-002338,Motorola Solutions Android 11 COBO Security Technical Implementation Guide
SV-230989r607691_rule,V-230989,SV-230989r607691_rule,10,CCI-002338,Samsung Android 11 with Knox 3.x AE Security Technical Implementation Guide
SV-230990r607691_rule,V-230990,SV-230990r607691_rule,10,CCI-002338,Samsung Android 11 with Knox 3.x AE Security Technical Implementation Guide
